ID,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,Platform Length (Meters),Source1,Cost,Currency,Year,PPP rate,Real cost,Cost/km (Millions),Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2023 dollars),Cost/km (2023 dollars),Source2,Reference,,
7993,CN,Changsha,Line 3,Line 3 Phase 1,2012,2016,0,35.6,,,#N/A,#N/A,25,,Plan,"23,628.00",CNY,2017,0.239,5647.09,158.6,0,0,0,0,1.243072781,"7,019.70",197.2,Plan,https://www.ndrc.gov.cn/fzggw/jgsj/zcs/sjdt/201212/t20121224_1145294.html,,
7995,CN,Suzhou,Line 8,Line 8,,,0,35.2,100.00%,35.2,0,0,26,,Plan,"23,660.00",CNY,2018,0.237,5607.42,159.3,0,0,0,0,1.21343491,"6,804.20",193.3,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201809/W020190905497960329280.pdf,,
8000,CN,Suzhou,Line S1,Line S1,,,0,41,,,#N/A,#N/A,27,,Plan,"27,370.00",CNY,2018,0.237,6486.69,158.2,0,0,0,0,1.21343491,"7,871.20",192,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201809/W020190905497960329280.pdf,,
8001,CN,Hangzhou,Line 7,Line 7,2017,2021,0,45,,,#N/A,#N/A,22,,Plan,"28,997.00",CNY,2016,0.251,7278.25,161.7,0,0,0,0,1.269554638,"9,240.10",205.3,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201612/W020190905497886107757.pdf,,
8003,CN,Changsha,Line 4,Line 4 Phase 1,2013,2017,0,33.5,,,#N/A,#N/A,24,,Plan,"21,938.00",CNY,2012,0.2808,6160.19,183.9,0,0,0,0,1.327133984,"8,175.40",244,Plan,https://www.ndrc.gov.cn/fzggw/jgsj/zcs/sjdt/201212/t20121224_1145294.html,,
8008,CN,Changchun,Line 6,Line 6,,,0,29.7,100.00%,29.7,0,0,22,,Plan,"19,549.00",CNY,2018,0.237,4633.11,156,0,0,0,0,1.21343491,"5,622.00",189.3,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201812/W020190905514226164270.pdf,,
8010,CN,Xi'an,Line 15,Line 15 Phase 1,2020,2025,0,19,100.00%,19,0,0,11,,Plan,"12,436.00",CNY,2019,0.238,2959.77,155.8,0,0,0,0,1.191839066,"3,527.60",185.7,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201907/W020190910670748591840.pdf,,
8016,CN,Wuhan,Line 6,Line 6 Phase 2,,,0,7,100.00%,7,0,0,5,,Plan,"4,558.00",CNY,2018,0.237,1080.25,154.3,0,0,0,0,1.21343491,"1,310.80",187.3,Plan,http://www.gov.cn/xinwen/2019-01/06/5355294/files/c3d503decf1d4b6b924324b210ee0f1a.pdf,,
8018,CN,Changsha,Line 2,Line 2 West Extension,2017,2021,0,14.72,78.26%,11.52,0,0,11,,Plan,"9,513.00",CNY,2017,0.239,2273.61,154.5,0,0,0,0,1.243072781,"2,826.30",192,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,
8019,CN,Kunming,Line 1,Line 1 Feeder,2013,2015,0,5.2,,,#N/A,#N/A,4,,Plan,"3,306.00",CNY,2013,0.273,902.54,173.6,0,0,0,0,1.307975292,"1,180.50",227,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=12400,,
8024,CN,Hangzhou,Line 2,Line 2 Phase 3,2017,2020,0,1.6,,,#N/A,#N/A,1,,Plan,988,CNY,2016,0.251,247.99,155,0,0,0,0,1.269554638,314.8,196.8,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201612/W020190905497886107757.pdf,,
8032,CN,Xi'an,Line 2,Line 2 Phase 2,,,0,7,100.00%,7,0,0,4,,Plan,"4,289.00",CNY,2019,0.238,1020.78,145.8,0,0,0,0,1.191839066,"1,216.60",173.8,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201907/W020190910670748591840.pdf,,
8033,CN,Taiyuan,Line 2,Line 2 Phase 1,2012,2016,0,25.1,,,#N/A,#N/A,22,,Plan,"15,139.00",CNY,2012,0.2808,4251.03,169.4,0,0,0,0,1.327133984,"5,641.70",224.8,Media,http://finance.sina.com.cn/roll/20120905/131013052588.shtml,,
8034,CN,Xi'an,Line 14,Line 14,,,0,13.8,100.00%,13.8,0,0,8,,Plan,"8,315.00",CNY,2019,0.238,1978.97,143.4,0,0,0,0,1.191839066,"2,358.60",170.9,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201907/W020190910670748591840.pdf,,
Line 3,CN,Shenyang,Line 3,Line 3 Phase 1,2019,2025,0,38.4,,,#N/A,#N/A,28,,Plan,"23,130.00",CNY,2019,0.238,5504.94,143.4,0,0,0,0,1.191839066,"6,561.00",170.9,Media,http://www.janeoo.com/news/hangyedongtai-detail-539834.htm,,
8040,CN,Guangzhou,Line 3,Line 3 Eastern Extension,2019,2022,0,9.6,100.00%,9.6,0,0,4,,Plan,"5,698.00",CNY,2017,0.239,1361.82,141.9,0,0,0,0,1.243072781,"1,692.80",176.3,Plan,http://www.gov.cn/xinwen/2017-03/23/5180079/files/d764253433a944c0a620def88bf6f446.pdf,,
8041,CN,Beijing,Daxing Line,Daxing Line,2007,2010,0,21.8,80.28%,17.5,4.36,0,11,,Media,"10,930.00",CNY,2007,0.333,3639.69,167,0,0,0,0,1.469562366,"5,348.80",245.4,Media,http://www.mtr.bj.cn/article/5d510c0aebb1a36f5ef5981f.html,,
8042,CN,Shanghai,Line 10,Line 10 Phase 2,2015,2020,0,10.09,31.42%,3.17,6.53,0.4321,6,,Media,,CNY,2012,0.2808,,,0,0,0,0,1.327133984,,,Media,https://sh.ihouse.ifeng.com/news/2020_06_10-52808712_0.shtml/?from=news_highlights_news,,
8043,CN,Shanghai,Chongming,Chongming,,,0,44.6,59.00%,26.1,0,0,8,,Plan,"26,426.00",CNY,2018,0.237,6262.96,140.4,0,0,0,0,1.21343491,"7,599.70",170.4,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,
8049,CN,Wuhan,Xingang,Xingang,,,0,30.2,84.11%,25.4,0,0,11,,Plan,"17,681.00",CNY,2018,0.237,4190.4,138.8,0,0,0,0,1.21343491,"5,084.80",168.4,Plan,http://www.gov.cn/xinwen/2019-01/06/5355294/files/c3d503decf1d4b6b924324b210ee0f1a.pdf,,
8050,CN,Tianjin,Z2,Z2 Phase 1,2017,2020,0,52.8,33.90%,17.9,0,0,5,,Plan,"29,975.00",CNY,2015,0.258,7733.55,146.5,0,0,0,0,1.285570233,"9,942.00",188.3,Media,https://wenku.baidu.com/view/801ab19a8ad63186bceb19e8b8f67c1cfbd6ee6e.html,,
8056,CN,Changchun,Line 2,Line 2 Eastern Extension,2019,2025,0,9.1,100.00%,9.1,0,0,5,,Plan,"5,131.00",CNY,2018,0.237,1216.05,133.6,0,0,0,0,1.21343491,"1,475.60",162.2,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201812/W020190905514226164270.pdf,,
8057,CN,Hangzhou,Line 5,Line 5 Phase 2,2017,2020,0,3.2,,,#N/A,#N/A,2,,Plan,"1,754.00",CNY,2016,0.251,440.25,137.6,0,0,0,0,1.269554638,558.9,174.7,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201612/W020190905497886107757.pdf,,
8058,CN,Guiyang,S1,S1 Phase 1,2016,2020,0,28.5,52.98%,15.1,0,0,12,,Plan,"15,479.00",CNY,2016,0.251,3885.23,136.3,0,0,0,0,1.269554638,"4,932.50",173.1,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=362,,
8059,CN,Chongqing,Line 4,Line 4 Phase 2,,,0,32.6,63.40%,20.67,0,0,14,,Plan,"18,068.00",CNY,2018,0.237,4282.12,131.4,0,0,0,0,1.21343491,"5,196.10",159.4,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670713741772.pdf,,
8064,CN,Changsha,Line 2,Line 2 West Extension Phase 1,2012,2015,0,4.5,,,#N/A,#N/A,4,,Plan,"2,466.00",CNY,2012,0.2808,692.45,153.9,0,0,0,0,1.327133984,919,204.2,Plan,https://www.ndrc.gov.cn/fzggw/jgsj/zcs/sjdt/201212/t20121224_1145294.html,,
8065,CN,Beijing,Line 5,Line 5,2002,2007,0,27.6,,,#N/A,#N/A,23,,Media,"12,000.00",CNY,2004,0.355,4260,154.3,0,0,0,0,1.613033351,"6,871.50",249,Media,http://finance.sina.com.cn/b/20040419/0854725033.shtml,,
8073,CN,Xiamen,Line 4,Line 4,2017,2022,0,69.6,44.83%,31.2,0,0,18,,Plan,"36,256.00",CNY,2016,0.251,9100.26,130.8,0,0,0,0,1.269554638,"11,553.30",166,Plan,http://www.gov.cn/xinwen/2016-10/13/5118393/files/fc4eeffb973d4e0297ef1fb6bcaa4e73.pdf,,
8075,CN,Wuhan,Line 8,Line 8 Phase 3,,,0,4.9,100.00%,4.9,0,0,2,,Plan,"2,597.00",CNY,2018,0.237,615.49,125.6,0,0,0,0,1.21343491,746.9,152.4,Plan,http://www.gov.cn/xinwen/2019-01/06/5355294/files/c3d503decf1d4b6b924324b210ee0f1a.pdf,,
8080,CN,Nanjing,Line 3,Line 3 Phase 3,2015,2017,0,6.6,100.00%,6.6,0,0,2,,Plan,"3,370.00",CNY,2015,0.258,869.46,131.7,0,0,0,0,1.285570233,"1,117.80",169.4,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201505/W020190910670534928118.pdf,,
8081,CN,Chongqing,Line 9,Line 9 Phase 2,2016,2020,0,10.77,,,#N/A,#N/A,5,,Media,"5,613.00",CNY,2013,0.273,1532.35,142.3,0,0,0,0,1.307975292,"2,004.30",186.1,Media,http://politics.people.com.cn/n/2013/0223/c70731-20575832.html,,
8083,CN,Wuhan,Line 7,Line 7 Northern Extension,,,0,33.6,40.48%,13.6,0,0,9,,Plan,"17,559.00",CNY,2018,0.237,4161.48,123.9,0,0,0,0,1.21343491,"5,049.70",150.3,Plan,http://www.gov.cn/xinwen/2019-01/06/5355294/files/c3d503decf1d4b6b924324b210ee0f1a.pdf,,
8090,CN,Chongqing,Line 4,Line 4 Phase 1,2013,2018,0,15.77,70.07%,11.05,4.731,0,9,,Plan,"8,805.00",CNY,2013,0.273,2403.77,152.4,0,0,0,0,1.307975292,"3,144.10",199.4,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670713741772.pdf,,
8091,CN,Nanchang,Line 1,Line 1 Eastern Extension,2018,2021,0,4.1,100.00%,4.1,0,0,2,,Plan,"2,040.00",CNY,2015,0.258,526.32,128.4,0,0,0,0,1.285570233,676.6,165,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=316,,
8096,CN,Changsha,Line 6,Line 6 East,2018,2022,0,12.15,100.00%,12.15,0,0,5,,Plan,"6,140.00",CNY,2017,0.239,1467.46,120.8,0,0,0,0,1.243072781,"1,824.20",150.1,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,
8097,CN,Changchun,Line 4,Line 4 Southern Extension,,,0,4,0.00%,0,0,0,6,,Plan,"2,013.00",CNY,2018,0.237,477.08,119.3,0,0,0,0,1.21343491,578.9,144.7,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201812/W020190905514226164270.pdf,,
8099,CN,Wuhan,Line 21,Line 21,,,0,33.7,71.81%,24.2,9.773,0,15,,Plan,"16,107.00",CNY,2015,0.258,4155.61,123.3,0,0,0,0,1.285570233,"5,342.30",158.5,Plan,http://img.thupdi.com/news/2015/08/1440573393290975.pdf,,
8104,CN,Changsha,Line 4,Line 4 North Extension,2018,2022,0,14.26,14.45%,2.06,0,0,8,,Plan,"6,831.00",CNY,2017,0.239,1632.61,114.5,0,0,0,0,1.243072781,"2,029.50",142.3,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,
8105,CN,Shanghai,Line 11,Line 11 (to Disney),,2016,0,9.15,15.96%,1.46,7.73,0.0475,3,,Media,"4,371.00",CNY,2012,0.2808,1227.38,134.1,0,0,0,0,1.327133984,"1,628.90",178,Media,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A11%E5%8F%B7%E7%BA%BF,,
8107,CN,Nanchang,Line 2,Line 2 Western Extension,2015,2018,0,8.5,100.00%,8.5,0,0,7,,Plan,"3,930.00",CNY,2015,0.258,1013.94,119.3,0,0,0,0,1.285570233,"1,303.50",153.4,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=316,,
8113,CN,Shanghai,Line 6,Line 6,2002,2011,0,33.09,63.61%,21.05,11.845,0.3983,28,,Plan,"12,000.00",CNY,2002,0.372,4464,134.9,0,0,0,0,1.69372985,"7,560.80",228.5,Media,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A6%E5%8F%B7%E7%BA%BF,,
8114,CN,Wuhan,Line 1,Line 1 Phase 4 (Jinghe),2015,2017,0,3.97,0.00%,0,3.97,0,2,,Measured,"1,740.00",CNY,2015,0.258,448.92,113.1,0,0,0,0,1.285570233,577.1,145.4,Media,https://zh.wikipedia.org/wiki/%E6%AD%A6%E6%B1%89%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A1%E5%8F%B7%E7%BA%BF#%E4%B8%80%E6%9C%9F%E5%B7%A5%E7%A8%8B,,
8115,CN,Changchun,Line 9,Line 9 (Konggang),2019,2025,0,28.2,49.29%,13.9,0,0,8,,Plan,"12,640.00",CNY,2018,0.237,2995.68,106.2,0,0,0,0,1.21343491,"3,635.10",128.9,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201812/W020190905514226164270.pdf,,
8120,CN,Tianjin,M3,M3 Phase 2,,,0,3.9,0.00%,0,3.75,0.15,3,,Plan,"1,704.00",CNY,2015,0.258,439.63,112.7,0,0,0,0,1.285570233,565.2,144.9,Media,https://wenku.baidu.com/view/801ab19a8ad63186bceb19e8b8f67c1cfbd6ee6e.html,,
8122,CN,Kunming,Line 2,Line 2 Phase 2,2017,2019,0,9.2,100.00%,9.2,0,0,8,,Plan,"5,326.00",CNY,2013,0.273,1454,158,0,0,0,0,1.307975292,"1,901.80",206.7,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=12400,,
8123,CN,Chongqing,Line 5,Line 5 Phase 1,2013,2017,0,40,,,#N/A,#N/A,25,,Media,"20,046.00",CNY,2013,0.273,5472.56,136.8,0,0,0,0,1.307975292,"7,158.00",178.9,Media,http://politics.people.com.cn/n/2013/0223/c70731-20575832.html,,
8129,CN,Beijing,Line 13,Line 13B,2019,2022,0,32.2,31.99%,10.3,12.11,10.108,15,,Plan,"12,640.00",CNY,2019,0.238,3008.32,93.4,0,0,0,0,1.191839066,"3,585.40",111.3,Plan,http://www.tzxm.gov.cn/flfg/law/201912/t20191220_12825.html,,
8130,CN,Changsha,Line 5,Line 5 North Extension,2019,2022,0,3.65,48.49%,1.77,0,0,2,,Plan,"1,409.00",CNY,2017,0.239,336.75,92.3,0,0,0,0,1.243072781,418.6,114.7,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,,
8131,CN,Beijing,Line 8,Line 8 Northern Extension,2011,2013,0,6.328,73.45%,4.648,1.7091,0,3,,Measured,"3,212.20",CNY,2011,0.284,912.26,144.2,0,0,0,0,1.354598358,"1,235.80",195.3,Media,https://max.book118.com/html/2017/1209/143431974.shtm,,
8136,CN,Shanghai,Line 8,Line 8 Phase 3 (Pujiang Line),2016,2018,0,6.689,0.00%,0,6.65,0.04,6,,Media,"3,177.00",CNY,2015,0.258,819.67,122.5,0,0,0,0,1.285570233,"1,053.70",157.5,Media,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E6%B5%A6%E6%B1%9F%E7%BA%BF#cite_note-4,,
8137,CN,Kunming,Line 1,Line 1 Southern Extension,2013,2015,0,7.3,,,#N/A,#N/A,3,,Plan,"2,395.00",CNY,2013,0.273,653.84,89.6,0,0,0,0,1.307975292,855.2,117.2,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=12400,,
8138,CN,Changchun,Line 3,Line 3 Southern Extension,,,0,3,26.67%,0.8,0,0,2,,Plan,839,CNY,2018,0.237,198.84,66.3,0,0,0,0,1.21343491,241.3,80.4,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201812/W020190905514226164270.pdf,,
8139,CN,Beijing,Capital Airport Express,Capital Airport Express,2005,2008,0,28.1,0.00%,0,17.315,10.785,4,,Measured,622.3,CNY,2005,0.3519,218.99,7.8,0,0,0,0,1.560174091,341.7,12.2,Media,http://news.sciencenet.cn/sbhtmlnews/2008/8/209799.html,,
8144,CN,Beijing,Line 8,Line 8 Phase 3 South,2014,2018,0,13,100.00%,13,0,0,11,,Measured,,CNY,2014,0.266,,,0,0,0,0,1.287096175,,,Media,https://www.bjsubway.com/news/ghjs/2013-12-30/1316.html,,
8145,CN,Beijing,Line 10,Line 10 South and West,2007,2012,0,32.46,100.00%,32.5,0,0,24,,Measured,,CNY,2007,0.333,,,0,0,0,0,1.469562366,,,Media,https://zh.wikipedia.org/wiki/%E5%8C%97%E4%BA%AC%E5%9C%B0%E9%93%8110%E5%8F%B7%E7%BA%BF#%E4%BA%8C%E6%9C%9F%E5%B7%A5%E7%A8%8B,,
8146,CN,Wenzhou,S1,S1 Phase 1,,,0,53.5,,,#N/A,#N/A,,,Media,"18,606.83",CNY,2014,0.266,4949.42,92.5,0,0,0,0,1.287096175,"6,370.40",119.1,Media,http://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web1825/site/attach/0/150120083915404.pdf,,
8147,CN,Wenzhou,S2,S2 Phase 1,,,0,70.299,,,#N/A,#N/A,,,Media,"26,200.00",CNY,2014,0.266,6969.2,99.1,0,0,0,0,1.287096175,"8,970.00",127.6,Media,http://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web1825/site/attach/0/150120083915404.pdf,,
8153,CN,Wenzhou,,M2,2020,,0,27.9,100.00%,27.9,0,0,23,,Plan,,CNY,2020,0.239,,,0,0,0,0,1.17731472,,,Plan,http://www.wenzhou.gov.cn/art/2019/3/21/art_1219304_31430838.html,,
8161,CN,Dongguan,Line 1,Line 1 Phase 2,2023,2028,0,10.9,34.86%,3.8,0,0,4,,Plan,"6,055",CNY,2019,0.238,1441.09,132.2,0,0,0,0,1.191839066,"1,717.50",157.6,Plan,https://baijiahao.baidu.com/s?id=1638089292564878111&wfr=spider&for=pc,,
8163,CN,Dongguan,Line 1,Line 1 Feeder Phase 1,2022,2027,0,25.56,100.00%,25.6,0,0,10,,Plan,"17,499",CNY,2019,0.238,4164.76,162.9,0,0,0,0,1.191839066,"4,963.70",194.2,Plan,https://baijiahao.baidu.com/s?id=1638089292564878111&wfr=spider&for=pc,,
8169,CN,Dongguan,Line 3,Line 3 Phase 1,2023,2028,0,50.14,100.00%,50.1,0,0,18,,Plan,"32,178",CNY,2019,0.238,7658.36,152.7,0,0,0,0,1.191839066,"9,127.50",182,Plan,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=18775,,
8170,CN,Dongguan,Line 3,Line 3 feeder,2024,2028,0,1.8,100.00%,1.8,0,0,1,,Plan,"1,297",CNY,2019,0.238,308.69,171.5,0,0,0,0,1.191839066,367.9,204.4,Plan,https://baijiahao.baidu.com/s?id=1638089292564878111&wfr=spider&for=pc,,
8171,SA,Riyadh,Blue,Blue,2015,2016,0,38,42.63%,16.2,0,0,22,,Trade,"6,561",USD,2013,1.82,11941.02,314.2,0,0,0,0,1.307975292,"15,618.60",411,Plan,http://www.riyadhmetro.sa/,,
8176,SA,Riyadh,Red,Red,2014,2020,0,25.3,0.00%,0,0,0,13,,Trade,"2,880",USD,2013,1.82,5241.6,207.2,0,0,0,0,1.307975292,"6,855.90",271,Media,,,
8177,SA,Riyadh,Orange,Orange,2014,2017,0,40.7,14.00%,5.7,0,0,20,,Trade,"5,002",USD,2013,1.82,9103.64,223.7,0,0,0,0,1.307975292,"11,907.30",292.6,Media,,,
8178,SA,Riyadh,Yellow,Yellow,2014,2020,0,29.6,0.00%,0,0,0,8,,Trade,"2,270",USD,2013,1.82,4131.4,139.6,0,0,0,0,1.307975292,"5,403.80",182.6,Trade,https://www.fastmetroriyadh.com/about/our-lines/,,
8179,SA,Riyadh,Green,Green,2015,2016,0,12.9,93.02%,12,0,0,11,,Trade,"2,220",USD,2013,1.82,4040.4,313.2,0,0,0,0,1.307975292,"5,284.70",409.7,Trade,https://www.fastmetroriyadh.com/ar/%d8%a7%d9%84%d8%ae%d8%b1%d9%8a%d8%b7%d8%a9-2/,,
8184,SA,Riyadh,Purple,Purple,2014,2019,0,29.9,0.00%,0,0,0,6,,Trade,"3,330",USD,2013,1.82,6060.6,202.7,0,0,0,0,1.307975292,"7,927.10",265.1,Trade,https://www.fastmetroriyadh.com/about/our-lines/,,
8186,SA,Jeddah,Jeddah Metro,Jeddah Metro,2014,2025,0,161.1,12.41%,20,0,0,81,,Trade,"12,000",USD,2015,1.435,17220,106.9,0,0,0,0,1.285570233,"22,137.50",137.4,Plan,http://www.metrojeddah.com.sa/page/Metro,,
8187,SA,Mecca,Mecca Metro,Mecca Metro,2009,,,188,,,#N/A,#N/A,90,,,"62,000",SAR,2010,0.616,38192,203.1,0,0,0,0,1.397356642,"53,367.80",283.9,,,,
8192,SA,Ad Dammam,Dammam Metro,Dammam Metro (a-Sharqiya),2014,,0,50,0.00%,0,0,0,,,,"16,000",USD,2010,1.623,25968,519.4,0,0,0,0,1.397356642,"36,286.60",725.7,Media,https://www.bncnetwork.net/Project/Dammam_Metro/lLeKWJzyKRk=,,
8193,QA,Doha,Doha Metro,Doha Metro,2013,2026,0,124,89.92%,111.5,0,0,,,Trade,"36,000",USD,2013,2.5,90000,725.8,0,0,0,0,1.307975292,"117,717.80",949.3,Media,https://www.railway-technology.com/projects/doha-metro/,,
8194,BH,Bahrain,Phase 1,Phase 1 (Red & Blue),2018,2023,1,28.6,0.00%,0,0,0,20,,,453,BD,2019,5,2265,79.2,0,0,0,0,1.191839066,"2,699.50",94.4,Media,https://www.urbantransportnews.com/bahrain-to-finalise-109-km-light-metro-rail-bids-in-march-2020/,,
8195,BH,Bahrain,Phase 2,Phase 2,2020,X,1,72.7,0.00%,0,0,0,,,,"1,500",BD,2010,5,7500,103.2,0,0,0,0,1.397356642,"10,480.20",144.2,Media,http://www.tradearabia.com/news/stn_178416.html,,
8200,AE,Dubai,Phase 1,Phase 1 - Red Line,2005,2010,0,35,13.43%,4.7,0,0,29,,Trade,"4,200",USD,2005,1.8,7560,216,0,0,0,0,1.560174091,"11,794.90",337,,,,
8201,AE,Dubai,Phase 2,Phase 2 - Green Line,2006,2010,0,22.5,35.11%,7.9,0,0,20,,,"3,600",USD,2006,1.9,6840,304,0,0,0,0,1.511418651,"10,338.10",459.5,,,,
8202,AE,Dubai,Red Line,Phase 3 (Red Line Extension/Route 2020),2016,2020,0,15,21.33%,3.2,0,0,7,,Trade,"2,900",USD,2016,1.9,5510,367.3,0,0,0,0,1.269554638,"6,995.20",466.3,Media,https://www.railway-technology.com/projects/route-2020-dubai/,,
8203,EG,Cairo,Line 1,Line 1,1982,1987,1,44,14.32%,6.3,0,0,35,,Trade,973,EGP,1987,2.5,2432.5,55.3,0,0,0,0,2.682235915,"6,524.50",148.3,Media,,,
8208,EG,Cairo,Line 2,Line 2,1993,2005,0,22,43.18%,9.5,0,0,20,,Trade,"9,700",EGP,2005,1,9700,440.9,0,0,0,0,1.560174091,"15,133.70",687.9,Media,,,
8209,EG,Cairo,Line 2,Line 2 Extension,2018,X,1,7,0.00%,0,0,0,5,,,,,,,,,0,0,0,0,#N/A,,,,,,
8210,EG,Cairo,Line 3,Line 3 Phase 1,2006,2012,0,4.3,100.00%,4.3,0,0,5,,Trade,"4,200",EGP,2009,0.714285714,3000,697.7,0,0,0,0,1.420277155,"4,260.80",990.9,Media,http://english.ahram.org.eg/NewsContent/3/12/35035/Business/Economy/Cairos-rd-underground-line-opens-Tuesday-linking-A.aspx,,
8211,EG,Cairo,Line 3,Line 3 Phase 2,2009,2014,0,7.2,100.00%,7.2,0,0,4,,Trade,498,EU,2009,,,,0,0,0,0,1.420277155,,,,,,
8216,EG,Cairo,Line 3,Line 3 Phase 3,2017,2022,0,11.6,100.00%,11.6,0,0,12,,Trade,0,EU,2016,,,,0,0,0,0,1.269554638,,,,,,
8217,EG,Cairo,Line 3,Line 3 Phase 4,2015,2022,0,12.1,79.34%,9.6,0,0,8,,Trade,,,,,,,0,0,0,0,#N/A,,,,,,
8218,EG,Cairo,Line 4,Line 4 (4 Phases),2019,X,0,19,,,#N/A,#N/A,17,,,"3,600",USD,2019,3.6,12960,682.1,0,0,0,0,1.191839066,"15,446.20",813,,,,
8219,EG,Cairo,,Line 5,X,X,0,19,,,#N/A,#N/A,,,,,,,,,,0,0,0,0,#N/A,,,,,,
8224,EG,Cairo,Line 6,Line 6,2017,X,0,21,65.24%,13.7,0,0,24,,Trade,"4,000",USD,2017,3.1,12400,590.5,0,0,0,0,1.243072781,"15,414.10",734,Media,https://tunnelbuilder.com/News/New-metro-line-6-in-Cairo-deal-signed-.aspx,,
8225,KW,Kuwait City,Kuwait Metro,Kuwait Metro,2020,2025,0,160,35.00%,56,0,0,68,,Trade,"20,000",USD,2020,1.52,30400,190,0,0,0,0,1.17731472,"35,790.40",223.7,Media,https://www.railjournal.com/passenger/metros/kuwait-announces-details-of-metro-project/,,
9467,CN,Shanghai,Line 16,Line 16,2010,2014,0,58.96,23.22%,13.69,45.3992,0,,,Media,"18,160",CNY,2010,0.3,5448,92.4,0,0,0,0,1.397356642,"7,612.80",129.1,Media,https://www.sohu.com/a/134664821_249521;  https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A16%E5%8F%B7%E7%BA%BF,,
9468,CN,Shenzhen,Line 1,Line 1 Phase 2,,,0,23.5,77.87%,18.3,3.43,1.975,15,,Plan,"12,126",CNY,2019,0.238,2885.99,122.8,0,0,0,0,1.191839066,"3,439.60",146.4,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,
9469,CN,Shenzhen,Line 2,Line 2,,,0,35.8,100.00%,35.8,0,0,29,,Plan,"17,787",CNY,2019,0.238,4233.31,118.2,0,0,0,0,1.191839066,"5,045.40",140.9,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,
9470,CN,Shenzhen,Line 3,Line 3,,,0,41.5,44.63%,18.52,23.24,0,30,,Plan,"16,858",CNY,2019,0.238,4012.2,96.7,0,0,0,0,1.191839066,"4,781.90",115.2,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,
9475,CN,Shenzhen,Line 4,Line 4 Phase 2,,,0,15.94,31.93%,5.09,10.9986,0,10,,Plan,"5,799",CNY,2019,0.238,1380.16,86.6,0,0,0,0,1.191839066,"1,644.90",103.2,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,
